NANDINA;PESO;VALOR CIF;VALOR FOB;GRAVAMEN
6403919000;264921;5243277;5121799;2065200
3917339000;264772;744367;676576;240188
8504401000;264618;3754865;3573082;1303448
2505100000;264396;137304;115826;30695
9503003000;264052;1416739;1250021;1956102
8516602000;263959;1083788;1027699;240825
5803009000;263892;1240890;1125046;1016401
5407540000;263589;662590;633817;892277
8708501900;262364;1472571;1392032;951165
2828100000;262088;397889;350484;244638
8477200000;261417;3420597;3257196;0
8501401900;261289;520670;487024;0
4011500000;260596;243590;230508;169594
8413309900;259815;2669028;2536686;862905
8701910000;259748;713759;656775;0
5207900000;259690;606162;578720;420718
2106102000;258739;271989;246268;6519
4820100000;258652;777333;712288;440097
8516291000;258630;383223;344618;533458
8412210000;258575;1699884;1613916;0
2817001000;258441;596792;562995;40274
1214900000;257640;64735;46391;0
3602001900;257579;1605903;1193763;22740
8433400000;257262;756964;699489;0
3707900000;257114;1857364;1741022;1264849
7315820000;256657;327982;294470;299478
8408201000;256192;521521;495341;362973
1513291000;255088;453117;430619;0
8441800000;254407;3454087;3293676;0
7229200000;254271;361216;327181;81557
6913900000;254059;376539;330126;507911
4202320000;253548;1264120;1167369;3357583
7302909000;253204;921725;869560;48867
4010390000;252786;3088493;2927687;1962175
207140000;252185;145601;111360;7362
8529109000;251739;1816689;1668883;994438
3201100000;251277;493529;461030;1216
8708401000;250880;935188;844290;299456
9607110000;250496;584436;548110;21591
2814100000;249824;370867;284260;48256
3918909000;249088;413937;351615;459960
1701140000;248638;137000;126291;136
8905100000;248119;2225075;2049119;89269
3604900000;248031;1700710;1549043;322380
8417201000;247627;432121;378983;121884
406909000;247494;1101425;1073696;1433
8407900000;246821;1853399;1780138;0
7009100000;246786;1193954;1071683;1180490
2007100000;246649;461048;423435;533092
3402139000;246595;601596;560582;96249
8472904000;244218;900469;838935;626828
9004100000;244198;1855626;1744253;1280270
8425410000;243550;570436;510547;193144
3802100000;243416;586033;537729;222033
2833291000;243119;121626;99494;41959
407110000;242466;3958595;3657951;0
4002111000;242116;544715;499034;184776
3808921200;241890;702303;660724;271953
6115960000;241009;674928;626529;976612
3910001000;240619;875853;822376;346395
8487902000;240592;3551203;3383748;2036049
3304100000;240537;3797782;3665250;727940
4011800010;240446;1003990;946656;314625
5804100000;240196;681569;638843;633530
4013200000;239908;248591;238050;226695
8536501900;239396;1690029;1594054;762843
4707200000;239353;40179;32554;13981
5509320000;239326;1203368;1181632;28154
7314500000;238201;360933;330024;67781
6813810000;237338;711263;684231;165624
2703000000;237220;158613;125962;28734
4013100000;236766;579942;521441;350619
8433591000;236593;1403595;1331817;0
8535909000;235976;3342817;3173105;920445
2923200000;235862;325294;295616;123176
9019100000;235811;1507044;1346132;478731
2501001000;235578;263604;229389;27796
7314140000;235539;431878;385523;249467
8708939900;235290;2395539;2290569;1184370
8480719000;235143;3207043;3107065;941588
1102200000;234996;116423;96105;25200
8545190000;234734;477712;427357;165833
8482800000;233758;2316493;2194563;1588335
8518500000;233507;1128689;1065992;785672
8419810000;233479;2042910;1906080;389474
2916313000;233101;353077;305480;122867
8422409000;232750;4388969;4170189;1138441
2201900000;231578;111453;83902;3232
8462910000;230553;693709;631468;200577
8426110000;230491;505425;430076;175890
8443399010;230418;738380;665416;491454
7606929000;229785;328923;296468;226570
3203001900;229054;336507;295733;171429
7009920000;228990;466550;414004;476892
8427100000;228895;1522266;1458672;0
4012904900;228567;672187;652401;58682
4802619000;227335;139848;116520;28891
8432290000;227003;857982;806849;0
7306290000;226467;1139279;1054524;792944
3905290000;226137;542130;495694;366864
8430699000;225931;1108529;1030348;0
8484900000;225825;3881833;3706489;2244184
7308100000;225782;1402610;1302646;457311
2008601000;225439;204521;193476;265692
3824999400;225360;450418;421850;78498
8546909000;224921;1489201;1425849;351691
7118100000;224876;1149147;1102138;0
7615108000;224006;1471171;1414571;856553
3824992200;223845;717454;689435;52613
3812200000;223745;251439;225759;1747
8424890000;223657;1075715;979372;0
8414309900;223159;1585970;1505347;0
3215110000;222898;1187646;1104232;588795
8419199000;222238;1259305;1167515;146172
5903200000;221624;553791;502597;494724
7321111200;221503;468321;428855;168199
8506101100;220847;1839084;1797841;1280006
6405200000;220840;829930;758903;2116345
5603130000;220187;375940;313641;290051
2836992000;220170;94420;76576;9367
5403310000;219917;224201;201639;156044
2009899000;218951;386035;342855;82314
8431420000;218587;413746;382465;143987
2835399000;218085;354292;326956;113696
2833299000;216631;256929;220464;170190
2106907100;216442;3813084;3713961;2615878
3920690000;215671;1255030;1201805;117569
8214100000;215129;707543;666677;649439
8433599000;214674;1067768;1016442;0
8428400000;214228;798990;704227;0
8474311000;213744;1073171;998812;308271
6405900000;213627;1254761;1170459;3290846
8528720090;213127;438850;417316;364714
8501530000;212476;2082544;1995558;337907
8536509000;212442;2760726;2630214;1315677
2933699000;211892;437558;392529;144706
8708293000;211332;700823;631278;723300
8502209000;210412;923293;874581;321310
8802400000;209484;19451974;18693882;0
8518400000;209436;1293689;1211486;864795
810700000;209050;20936;19352;14355
2821101000;208817;315280;290924;34548
8421999000;208679;4129651;3913184;2255288
3920510000;207846;788338;752025;129747
2106902100;207699;1066056;1031937;55046
3304300000;207456;895283;844700;449953
4421999000;207456;702253;663181;1006067
8452210000;205723;661228;600775;0
2915330000;205528;248680;215424;86542
8706009100;205180;1187220;1142999;413157
8439200000;205113;3400263;3282462;0
8421299000;204884;2957432;2815193;0
8205510000;204605;609098;565392;606485
8438809000;204404;4904339;4738433;1687831
2917193000;204007;348312;332771;30003
8305100000;203947;464513;441022;462943
2106907900;203795;2832395;2676955;1593583
1102909000;203795;155588;123295;63364
7312900000;203743;571056;530345;294360
8704211000;203540;1549404;1452411;1078388
5406001000;203530;324776;295430;196936
8201401000;203053;885698;858064;8847
8443321900;203000;5383232;5155953;3746506
6301400000;202794;399482;364913;1042454
8308900000;202216;301398;269955;182042
8714921000;202043;288492;253640;200828
8502119000;201591;1656048;1564572;466073
8214200000;201517;415860;388622;268826
8302410000;201339;893790;831399;686582
8511109000;201051;2323522;2219204;600167
8208100000;200983;272411;256318;183761
4823690000;200729;650391;563138;659761
8504229000;199977;2010188;1939133;430593
3202909000;199944;405562;379107;69675
4421993000;199559;500246;458561;1127414
8708801000;199523;1180426;1128351;774104
7318151000;199074;602142;560988;347682
2915601900;199068;471082;418332;149772
8413820000;198943;1063812;1007919;0
2009290000;198936;629946;599040;0
7003121000;198563;133784;111552;65417
4016910000;198559;406333;370129;456015
5407440000;198463;336798;324284;468820
2805400000;197832;3277254;3111723;211529
6810910000;197612;149895;118695;100176
8703331000;197315;3270673;3189274;2276378
2936900090;197182;1742661;1628916;1212953
5407720000;197049;760208;729495;38234
7117900000;196642;648779;578441;1743778
2401300000;196595;81172;64440;0
8422401000;196394;3622019;3514555;0
8464200000;196298;2177274;2033221;0
8465999000;196200;923192;827868;0
8441100000;195986;1702430;1594476;0
9018499000;195529;2267537;2144749;655466
6306220000;195357;732850;701958;233394
4012120000;195289;306920;270795;213615
3920620000;195235;671007;620250;225680
6305332000;194954;628236;595084;384797
2401202000;194650;989687;956497;86474
2917350000;194250;217806;189495;75796
8427900000;194205;773263;721446;226989
807190000;193760;25997;24280;27147
4810990000;193688;163438;138316;107146
8467899000;193332;3257841;3132729;0
9506690000;193310;432327;384771;601635
3909500000;192771;816717;762134;457007
8462291000;192706;334162;288461;112922
5508109000;192613;243193;221093;165895
8419909000;192216;2078448;1951635;539097
8479900000;191999;4643377;4259200;2925161
4819200000;191853;830894;682723;345666
8408901000;191816;1378079;1334111;0
8311200000;191572;373929;341814;196426
7901110000;190687;572793;551731;26792
5509530000;190233;488872;459573;510382
4412340000;189480;171071;150772;156959
8477599000;189113;2662419;2524997;0
8443391000;189011;2409210;2301562;0
9615110000;188960;395199;347389;520158
4407119000;188957;147951;127575;71
5401101000;188169;504613;476007;159049
7304900000;188075;317324;278067;198448
8481909000;188068;6117827;5835176;3563078
8409919900;187848;1757274;1668018;1139834
7211290000;187575;264445;228166;87516
8708702000;186671;405307;365634;210132
6911900000;186347;381525;353523;119689
7208402000;186217;137066;118651;43462
8607210000;185848;3508823;3345595;1220401
8510201000;185423;893679;852366;311023
2008199000;185415;223271;209168;21607
3215909000;185034;1034139;970592;512901
8305200000;184799;353535;325117;339333
8701100000;184536;1073438;1021081;0
7307920000;184395;777980;722961;445341
3908900000;183494;159381;148007;25154
3918109000;183425;358838;324201;499511
3917100000;183037;3620307;3514528;919245
8504100000;182983;847823;808412;490406
2106906900;182771;2042884;1924758;1140446
6702900000;182463;357588;315864;495612
7229900000;182359;163555;145248;54837
8708409000;182114;2894188;2760583;828513
8483309000;182011;4415092;4249788;1302794
8467111000;181381;1464068;1408634;0
9403100000;180927;446043;398231;997848
5102191000;180718;769011;753462;136
8543703000;180444;1114807;1034023;366880
8418699900;180242;2664627;2506330;0
2506100000;180025;98988;80183;30131
8306290000;179489;526341;477498;446116
2918163000;179059;121263;96998;42200
8437801100;178879;1586947;1495288;0
8408902000;178736;2130387;2068289;0
8451800000;178635;835868;786064;0
8437900000;178534;1012895;963416;381018
8438509000;178178;2470938;2355279;573711
6909120000;177807;249027;226326;259985
7323921000;177653;202593;186087;208893
3402909100;177372;140566;129107;58287
2006000000;177309;272816;252808;19817
8419509000;177297;2353184;2153692;575244
6310900000;176841;56762;50279;78942
8708995000;176783;314931;284494;214779
3206491000;176768;589827;555129;10549
9405990000;176411;723670;667476;437279
8527130000;176304;422395;398430;294029
2818100000;175953;126916;103059;16129
7208401000;175461;88190;83254;7211
1007900000;175343;99778;76151;31
8544421000;174369;1029953;962379;609525
4822900000;174278;211722;157055;3246
8462210000;174085;629918;569552;0
8205599900;173842;1079235;1015728;654356
7213200000;173810;105884;96583;36847
4009310000;173797;868007;820521;323940
2519902000;173650;91638;83303;10097
9017202000;173424;553552;516102;186205
7320900000;173399;583876;546287;295419
2810001000;173332;116020;105305;241
8413609000;173268;2409441;2291291;693021
3005909000;173204;1523940;1402021;568576
406904000;173031;908623;873731;0
8711300000;172815;1600907;1506509;1111108
3104300000;172669;132584;119350;0
8502131000;172397;1857874;1783301;0
8206000000;172310;712106;659602;478906
3507904000;172208;2464128;2424853;808987
2101200000;172202;4484385;4411413;2955480
3926300000;171280;809035;759701;116788
2917320000;171165;226789;210535;29982
8716809000;170715;764860;694845;285061
5804210000;170418;571903;533416;301979
4808100000;170294;212363;181814;119121
8402190000;170269;950014;860460;141513
8507800000;170210;669724;626854;0
7324900000;170178;578959;525622;525555
6601910000;170139;295040;275038;398304
1902300000;169972;326797;292336;157793
7907009000;169628;704690;677246;75050
8413702100;169172;1805683;1727770;591398
4808900000;169068;235145;196091;106717
8301300000;168953;357004;335327;319850
8708302500;168823;677572;635545;354378
8413309100;168703;1776311;1688153;0
8504311000;168328;1513608;1457938;0
4202390000;168069;502139;456087;1396727
9504909990;167863;636140;563967;864104
2504100000;167657;173253;150574;17374
8424821000;167570;1076411;999182;0
409001000;167570;333222;317880;0
3211000000;167321;497240;470972;46397
8483409200;167297;1909363;1819968;1073154
8423829000;166781;629156;584537;144528
2905320000;166420;299614;276217;48975
3213109000;166387;780976;747701;37910
8458199000;166316;222293;192063;0
8516310000;165759;1054706;994649;733968
3912900000;165576;669412;621450;207100
4707100000;165156;110869;86794;38583
8415819000;164848;1042582;967618;362827
2840190000;164165;108386;99251;1541
2507009000;163488;89109;78126;22758
1702309000;162694;117702;101528;122880
8541409000;162630;1222135;1128598;424159
9017203000;162622;321308;295689;88418
3911900000;162545;385776;365260;131360
3901300000;162165;307666;286504;214137
2918153000;161478;161897;145032;56336
3405300000;161439;454297;425290;68344
8472905000;161283;2841626;2656247;1977776
8417900000;160884;1701433;1553310;1022930
8518909000;160612;458971;410446;315450
2902440000;160289;159074;139414;54015
8436910000;160244;1234880;1134631;305038
8211910000;160039;1070395;1049685;72490
8539319000;159641;344475;318562;239765
4807000000;159628;116783;104868;42908
8502139000;159271;2262588;2178004;0
7607110000;159033;673850;644109;80268
3004101000;159028;3834078;3697409;779782
3104209000;158657;141226;122822;0
2909410000;158553;124152;111631;8868
8450190000;158064;489573;451024;277820
3401200000;157766;413308;381319;362823
9401909000;157671;780804;721550;362606
7411100000;157350;1031847;985931;224355
8415823000;157302;1749253;1617349;608745
8471500000;157183;15789243;15479331;8867949
2804210000;156875;220379;190737;69164
8409914000;155999;1369889;1305152;867102
3905190000;155931;174832;152592;71999
4409291000;155795;110485;95480;47788
4203300000;155685;514495;484738;1039704
5402499000;155304;229243;221221;99900
3913909000;155111;508283;461007;174031
8501519000;154856;413782;383397;104036
3919901100;154264;406875;379260;254778
8483409900;153735;1454306;1382530;789577
2821102000;153147;245241;231655;9266
6903209000;152989;283003;255652;108950
8471602000;152124;862517;788375;569001
3916900000;152012;790503;737453;116712
4805409000;151800;465252;428671;155219
9602009000;151778;416191;394955;23748
3811211000;151769;338925;308133;211949
8465919900;151573;557592;511207;0
8708291000;151452;381467;335940;336292
7217300000;151203;188683;171109;69396
9404100000;151133;460207;418122;475991
8502201000;150631;1817772;1766585;615756
8706009200;150400;757230;731501;527039
7010903000;150104;136329;116035;24291
8406820000;150017;2633527;2585649;0
8424200000;149885;725210;681619;0
3404909000;149830;496886;464893;170944
8407320000;149804;402773;374624;140152
8415839000;149683;2179247;2055069;743787
8467192000;149634;273740;260322;94099
3915900000;149549;78280;55472;80100
8509900000;149487;292548;259077;151970
8480600000;149375;1274642;1192921;138108
4202310000;149136;537850;493945;569889
2710129100;148448;131387;108079;2728
2204100000;148348;605428;578703;492311
8433119000;148051;390231;359408;0
7219350000;148002;334576;316912;98352
8483500000;147504;1511477;1425214;459618
7607190000;147468;657282;617203;373918
8462399000;147410;227100;192148;0
7304490000;147108;542901;507175;177010
8501630000;146989;643723;600038;0
8465949000;146870;546587;513683;156094
9105290000;146642;252904;225834;339598
8535100000;146114;1035838;1000552;49556
8458990000;145978;228289;202173;0
2916191000;145767;461542;429061;160618
8421991000;145690;2043096;1931045;1029808
2712101000;145530;226595;201805;74894
4009110000;145275;688994;634338;428124
7208360000;145167;69793;67502;0
9504400000;145067;177522;162191;230861
8425429000;144859;416371;380466;112487
8207500000;144753;1938070;1885784;696368
7020009000;144705;571376;509694;592701
4418400000;144702;210065;182012;219310
9031809000;144547;3194644;3066839;0
813200000;144220;260029;248230;512
8467810000;143558;2474631;2392760;0
6901000000;143463;25924;23900;9028
6406909000;143170;511046;473219;86060
4009210000;143111;761118;715998;476709
9508900000;142871;492803;419572;379066
403100000;142528;108608;100565;146655
8436990000;142468;928631;872622;150855
8483409100;142385;1370392;1307109;352360
8506109900;141826;709329;682616;740582
8210001000;141631;350771;332911;51057
7315890000;141427;470745;432472;301051
8539100000;141358;1121084;1039818;389902
8471300000;141315;13378741;12997718;9292140
3703200000;141269;328714;299239;228787
5407690000;140861;310146;277824;423109
8414401000;140512;196020;175703;68218
6904900000;140508;94528;77581;98690
8436299000;140132;883349;809759;0
8413400000;139986;1703526;1620734;0
8421199000;139864;14052421;12457597;249227
6001100000;139862;269154;260024;187334
9206000000;139850;605683;566364;421672
4819500000;139790;614220;566569;31137
7903100000;139738;489800;467721;43
8702909010;139460;790925;733210;550491
8409919100;139377;2379896;2295022;0
8432901000;139169;333813;316721;24718
8518100000;139148;751159;699573;522893
8431310000;138842;880846;792694;487803
5907000000;138557;338566;321293;471298
5307100000;138412;335893;299190;233782
9028201000;138359;2272371;2213577;39262
8475290000;138246;870658;811937;0
3907201000;138139;185664;165912;64610
2803009000;138022;407294;373441;124313
3212901000;137758;761427;725580;338000
8474102000;137654;662774;616368;227984
2835391000;137642;162855;143954;56662
3917391000;137529;321221;278670;141120
3406000000;137152;431413;391815;594274
6401920000;136863;448478;418203;195697
8409912000;136853;728789;690802;430973
406100000;136538;558582;524493;138057
8529909000;136408;2263261;2084665;1320416
8415822000;136403;692649;649991;463415
2834210000;136319;149766;137916;44316
5806200000;136288;451628;425187;89692
8501201900;136025;293017;275020;100860
7305310000;135775;304499;257578;317698
8438900000;135389;2748004;2624391;1424021
4802611000;135370;87097;68846;60620
3813001900;134940;328134;301105;138574
7321111100;134904;809318;747008;483430
2901100090;134660;257201;218062;8812
8525802000;134628;5936994;5690269;1864032
3201200000;134522;247677;228705;0
7616100000;133849;372565;348409;277295
8453100000;133793;513471;481614;0
3405100000;133161;447073;418601;80140
4811411000;132898;429196;407618;50943
8504330000;132861;809303;720791;185161
9615900000;132717;287291;256316;392811
8706002100;132700;862303;819958;600166
8467191000;132679;573168;544776;199465
8708502900;132641;1208547;1148184;390450
8517120000;132456;41318738;40891520;41176263
7326190000;132435;513121;480546;244797
6204390000;132129;591392;539529;1575440
5309290000;131813;185227;179003;128829
4202210000;131786;1082899;1029379;549345
8440100000;131095;557815;500632;0
3204120000;130950;843450;792756;409359
6302220000;130728;604455;551486;1096294
3911109000;130618;166904;149863;42043
8409917000;129913;981427;934828;630482
4902909090;129677;434845;348308;0
5607410000;129629;153213;135525;149384
3204199000;129546;637898;597532;154349
1604142000;129440;519085;507108;227
8608000000;129243;709517;675366;14326
7318210000;129170;322211;300594;130884
9405401100;128934;683731;634217;489605
1209210000;128778;641636;614639;0
8504900000;128644;1475564;1373922;861063
7225500010;128307;98473;84561;34270
8421291000;128259;486780;450821;169150
3917321000;127891;1415952;1363189;711676
8536610000;127725;290227;273542;125365
8483909000;127589;2688742;2570350;807964
6109100000;127161;2704641;2606512;3582004
8544110000;127154;885939;859016;42743
6006330000;126942;369593;335470;246270
8535401000;126846;1585768;1513864;267119
8509809000;126273;463406;430890;389335
3808929200;126099;409937;374862;165996
2905440000;126000;144826;121753;151200
2712903000;125968;217640;212845;0
8714940000;124903;267495;247438;177624
5806321000;124847;353802;323541;283853
2009110000;124811;292616;268087;0
4811511000;124701;561490;521624;5812
8413309200;124619;1451842;1383034;0
8501619000;124321;510386;475988;164500
8501523000;123870;575718;544556;64024
9018901000;123806;5661909;5403999;1681756
8433520000;123420;199784;184860;0
3925300000;122867;422980;386811;259908
8436210000;122726;913453;867237;0
8708920000;122471;477320;437251;296093
7210200000;122380;145460;128284;50622
8208900000;122358;1040623;978616;260947
8536209000;122029;1977755;1893320;994950
3405200000;121975;239040;228605;59834
4820500000;121945;146805;132943;204347
8536901000;121679;1790405;1701895;1214738
2529100000;121199;51473;44476;14027
8208400000;120952;634936;605514;178349
1905200000;120950;433568;395024;4005
4806400000;120933;187611;168787;130346
8481200000;120775;1779055;1681077;511146
5513399000;120756;157838;144447;98563
5309190000;120670;107997;84858;75164
7608200000;120543;430405;405667;94206
8437809900;120360;1033610;980340;0
8409991000;120352;1619019;1552210;841175
8711400000;120083;1924228;1816268;1339308
6402190000;119707;1844428;1763572;3199858
8305900000;119688;294663;268592;306213
8544300000;119670;719141;675281;446078
8433199000;119649;248741;228691;0
5910000000;119504;329305;297913;189766
7019120000;118741;247314;227070;55288
2710193700;118290;173814;152542;110637
6006210000;118229;889875;874113;10894
8477400000;117861;3512940;3432834;0
5212130000;117501;1183741;1145978;813916
1804001200;117495;709156;692199;0
4001292000;117375;43251;31035;9809
2001909000;117374;186336;167761;74385
8547200000;117316;486123;457801;40058
9017209000;117256;354559;331511;159479
7010100000;117215;1122439;1069031;178368
8515190000;117155;224603;204474;153804
8207132000;116966;2078729;2017668;1446771
2008609000;116565;39972;36813;45203
7304220000;116546;477957;425202;332658
8705200030;116417;1690996;1589355;0
8409995000;116412;937065;895611;282316
5607490000;116367;383681;363218;123706
2914120000;116304;177697;154879;61839
7219320000;116196;331430;319248;89881
8504329000;116123;366184;340347;371785
8515110000;116022;294299;273883;100752
9015809000;115952;8203177;7982598;1694581
4418750000;115806;55409;40647;115694
6506990000;115801;460278;427596;632265
6302320000;115682;163730;148214;444005
8414901000;115473;3759209;3616279;2321254
5502100000;115408;656146;641236;87453
2827491000;115201;78458;64044;24244
3405400000;114327;109389;99178;8347
7307220000;114271;582606;540220;394751
9026200000;114055;5179542;4997200;2640731
1901901000;113897;240595;204381;93357
8716200000;113617;279984;255971;67267
8426300000;113603;329728;292771;114744
6802990000;113496;122740;104159;128145
8527290000;112598;1252457;1211822;870388
8704219000;112080;625738;539677;435512
2806200000;112000;16531;11200;5753
401200000;111572;190348;173625;117621
1509900000;110940;466175;448323;324460
4008290000;110838;376385;346929;191909
8443910000;110728;2459285;2293063;783992
7318290000;110599;1007788;950165;590658
3808620000;110555;696754;675195;290959
8419600000;110342;267096;241160;58768
4202111000;110135;204954;185465;284170
3105600000;109767;362814;341173;0
2905130000;109429;129400;111378;0
2009790000;109264;159712;137448;69766
8484100000;109228;2025022;1947471;1175204
6002900000;108954;361080;344786;99538
9004901000;108830;844630;796091;580818
8481300000;108786;1268543;1194935;347013
5205130000;108450;282205;265866;294622
5704900000;108400;147530;113095;155397
2811221000;108148;240550;219276;8671
8452909000;108139;323169;292229;103685
8461500000;108096;487142;459688;0
3002901000;108029;1964204;1875023;422169
4010310000;107820;1249682;1189938;828880
3824993100;107581;354050;334329;45796
8528520030;107571;2620194;2548014;2590130
8425190000;107463;422933;397543;0
8713100000;107161;345784;296608;120013
2904202000;106970;291464;286290;202859
8433200000;106882;645746;607242;0
2915702900;106447;717277;697708;5543
8426190000;106434;2100878;2039088;0
9615190000;106374;203267;182302;281026
9022140000;106226;5522231;5309449;3717730
4014100000;106193;1161317;1087548;0
1702401000;106116;29914;18828;20821
9207900000;105993;496280;470924;345501
8507902000;105938;638686;601491;444527
8714960000;105889;165991;153696;115573
8425110000;105757;759834;715948;0
2303100000;105621;65224;57867;0
6110309000;105574;918820;879843;1787232
8458119000;105550;303035;273820;0
4403110000;105550;35520;27000;0
2833210000;105238;43682;32832;15182
4005991000;105140;175446;165140;17890
8508190000;105135;618132;568419;628954
8515210000;104556;989971;963889;0
2008709000;104456;99816;86379;11243
5407410000;104421;147019;141248;195012
2811299090;104330;199867;182862;1117
8472902000;104074;2244539;2216100;781100
2106907300;104068;1238278;1129599;276792
3402129000;103807;242499;220560;206323
4412100000;103739;96380;87358;67080
8502129000;103728;544740;495991;0
8452102000;103558;290898;276717;101130
8419191000;103549;505058;470245;21015
5211490000;103450;385893;376830;303319
8711500000;103370;2880638;2750832;2004944
8418999000;103262;1098815;997378;560375
8426999000;102933;438710;417443;95992
2712109000;102856;167587;151385;116643
8465929000;102813;340252;309978;0
3104901000;102733;28933;18856;0
5407610000;102380;428445;395582;518123
3806909000;102135;240648;227791;332
7208403000;101962;85965;72388;29917
2839110000;101961;48046;35324;33440
6815990000;101823;249877;231999;175675
7321810000;101666;770398;713952;217429
4810132000;101476;88712;75646;61743
8410130000;101199;2995802;2930685;0
8207192900;101158;1706095;1657160;1065190
8468201000;100924;118535;110679;41247
9616100000;100898;333466;297670;464125
3904109000;100793;108192;98632;26836
4811499000;100605;358871;342663;26481
6504000000;100560;280512;246171;282750
3102400000;100400;36414;24400;0
3002209000;100209;16599651;15918677;409838
4202999000;99953;391031;340938;1084645
4003000000;99630;54648;39963;23668
8516710000;99549;809986;755153;813123
4901910000;99124;1185924;1114630;0
209109000;99031;140402;125417;97719
904219000;98914;49758;46507;39711
6302210000;98897;546143;528277;408792
3808929100;98824;468046;446447;108866
8424822900;98800;939201;919927;0
7320209000;98609;519106;492061;381008
8474201000;98591;792966;758008;254183
6117100000;98542;269222;238750;632264
8409916000;98488;608620;576132;195558
4908909000;98481;739709;672696;510463
8708302100;98453;312229;294195;143394
3921901000;98426;338129;317780;67649
8536202000;98421;945314;909981;433841
8414309100;98420;718531;689703;0
4805300000;98405;146153;131549;5344
4202129000;97922;379913;339905;841205
8201409000;97840;173614;161388;55802
6117909000;97715;1024734;1006019;14499
7228800000;97503;562510;533651;315463
3917329100;97383;227812;208318;165447
7314199000;97319;265008;239528;36360
7209182000;97250;60272;54212;20975
3824995000;97088;257689;236161;69594
8205700000;97001;289942;275631;186081
2008970000;96882;134172;127243;100558
4816900000;96666;338762;312881;125425
8459690000;96565;370797;347797;0
7325990000;96490;320190;293559;280867
8203100000;96440;527360;508804;241983
1214100000;96331;43078;32135;0
2836400000;96315;110840;98466;38573
3907202000;96297;145143;130766;101019
909310000;96277;90368;77344;62874
8705400020;96130;459109;443000;159769
2501009200;96074;30039;27678;0
5702420000;96073;289997;267257;249146
2925110000;95445;788846;763455;274236
8470100000;95261;345660;320929;240625
2835299000;95210;329861;309892;109249
8443110000;95184;438623;405334;0
3905300000;94788;228562;207658;79456
8409915000;94385;979255;937774;321824
6804210000;94367;651684;617156;390740
4002192100;94344;232680;219452;80973
4804510000;94295;87097;72114;31696
4010199000;94106;414970;380096;281088
8508110000;94087;471731;440007;478812
8459290000;93747;182173;164492;0
3907309000;93683;733141;691746;459947
8517610000;93170;3867174;3672309;1345820
8451500000;93136;519058;482604;0
2903120000;93130;59970;48613;20870
401100000;93046;180728;171354;108850
3005101000;92842;1215246;1172626;489709
5801900000;92699;120783;114259;168125
8409911000;92515;638769;603979;221639
8501620000;92352;333464;309513;115416
1103200000;91881;41683;32612;0
8511409000;91873;1060213;1001575;696477
8419399900;91668;1072693;1008395;269095
2008800000;91581;74733;71026;22396
4504901000;91300;526390;487974;325280
9405102000;91151;628233;582018;408253
3917310000;90885;304503;271896;172385
8705200090;90833;1855516;1786537;0
6507000000;90808;187139;168353;164006
6109909000;90770;2794071;2705701;6545827
8467990000;90756;576333;546514;193041
9207100000;90746;1060099;1012382;737858
2929909000;90690;362704;348030;105994
3811190000;90147;1245208;1169928;841618
5811000000;89924;123849;114844;168809
910999000;89903;59696;55186;41491
7222400000;89602;118107;108334;33906
9606220000;89599;185441;174184;76876
6304190000;89598;174329;165651;79944
6203330000;89585;622879;589706;1606932
8523520000;89538;11763314;11662409;1141964
3503002000;89488;170797;151633;83331
2009900000;89446;83669;68934;58237
8504221000;89411;402796;386613;560
2508300000;89323;35440;25615;13183
7209150000;89057;180133;172692;4463
4420900000;89024;236231;217185;132525
5212230000;89011;129112;110162;179724
2309101000;88949;116139;108189;0
4002991000;88850;36083;26252;12557
8529101000;88823;113651;105605;78578
4205009000;88588;251424;235152;151096
5209220000;88507;556065;537292;10084
9019200000;88375;3348936;3173613;1039733
3815900000;88372;308157;287376;149325
9004909000;88142;401116;370647;453919
7208404000;88000;49762;42230;14644
4016992900;87936;810311;772464;510906
8438400000;87735;1270687;1223366;0
8507600000;87717;1092272;1014986;0
8504319000;87716;972198;907238;216260
8483200000;87692;1031167;997405;310444
4008111000;87647;176081;155355;64531
8465939000;87416;264480;237836;0
6203390000;87319;394318;364346;1097255
2904109000;87185;215085;205391;2474
8202390000;87067;494944;464448;164168
2520200000;86911;103096;88197;20234
8501524000;86826;628326;601245;144624
3405900000;86640;250642;233993;42893
3701100000;86486;2016691;1900569;1403618
3204200000;86451;362015;345197;107494
8412900000;86407;1357858;1258100;882811
4821900000;86346;487553;444300;275589
6808000000;86255;48022;34401;50136
2008999000;86060;174628;165326;10686
8501403100;85934;84087;80965;0
8501343000;85887;1279711;1233387;0
8447202000;85861;470472;424022;0
7211230000;85695;103007;94764;0
8539210000;85307;813535;772247;565042
2915909000;85015;185934;168854;31840
2511100000;84895;39688;33958;19
7219120000;84877;265960;250716;56428
8905200000;84777;93382;85320;0
1004100000;84560;78786;63000;27417
7407100000;84454;587433;564485;93279
7222201000;84344;209608;198677;145695
8433111000;84181;558043;493423;0
2712909000;84155;290805;271459;11147
7019909000;84116;465754;409713;253406
8531800000;83923;851355;800972;580619
9402109000;83801;482201;425683;416744
7318240000;83763;851540;813161;508664
8208200000;83746;184244;171702;117938
3926907000;83550;224082;209621;155991
3004102000;83265;1256804;1219905;172848
3801100000;83069;138462;126399;33957
8439910000;82989;955932;898461;322978
4411930000;82918;58198;45085;60758
1210200000;82721;705305;668930;345072
408910000;82608;407314;396900;0
