NANDINA;PESO;VALOR CIF;VALOR FOB;GRAVAMEN
3808911900;4157537;32158186;31166582;22382124
7318159000;4126511;6281846;5727201;4366288
6907220090;4119392;1070635;693369;1117750
8704311000;4037652;19627908;17536332;13661276
3925900000;3919329;3578696;3050346;2490857
6809190000;3897883;1115519;718986;1164606
8712000000;3843391;6997298;6470378;4870312
8704230000;3808827;11959521;10858788;4161928
7604292000;3781070;10057454;9425249;7000179
7304190000;3574114;3420998;2970445;2381028
5903100000;3437346;5210488;4819834;3626587
2712200000;3432413;1768190;1444643;1230663
7308901000;3394066;4446232;3483402;3094599
7604210000;3355124;8832924;8272403;6147864
7013370090;3087591;2117109;1906067;2946984
3307909000;2954621;2014854;1730943;2804689
9406900000;2915735;4647201;4080632;3234464
3926909000;2873090;9296254;8246163;6470551
8704100090;2746000;12927084;12081300;0
9503002200;2731916;7402325;6569864;5153082
3924109000;2706245;5926642;5333944;4125898
7009910000;2697282;1252026;964159;871440
5211420000;2684088;5394556;5192737;3754644
7323931000;2608088;5265410;4975641;3665153
9503001000;2552138;4354533;3903525;3031309
4810190000;2468544;1849606;1563123;1243669
7326909000;2459004;5747433;5189804;3998271
3918101000;2457480;1867892;1540918;1300087
7209260000;2457222;1580414;1425894;549989
8704321000;2428706;8097572;7086180;5636074
5515190000;2335373;3917754;3749636;2726804
8714109000;2333883;4893508;4521998;3406377
7208379000;2294179;1378306;1233759;479651
7013490000;2212681;2393908;2158806;1666520
7208530000;2192282;1438755;1301045;500691
3919100000;2166051;3159053;2867339;2198868
3105300000;2119642;1092100;1024439;0
7217900000;2096756;1535000;1334152;1068360
6907230090;2025190;603924;429073;630490
7308909090;2006364;5750793;5344749;4002582
7308400000;2004343;3562552;3288939;1239768
8544700000;1987847;8451747;7798560;5882462
7003192000;1956083;746228;540059;519376
7308100000;1947737;4345557;4100725;1512282
8544200000;1942475;5876250;5511583;4089911
9505900000;1908222;3522888;3088831;4903805
7209280000;1898587;1399917;1274197;487177
7321111900;1893110;3598117;3128061;2504309
9503009300;1873634;5131567;4651242;3572615
2832100000;1864632;918462;667241;188133
7208529000;1844865;1189949;1077047;414100
3604100000;1829017;3838283;2914347;2635939
7208360000;1822759;1095085;980240;381090
2922410000;1794690;2047328;1817737;1424943
4818100000;1779406;1712963;1256434;2384446
8523410000;1758561;2953834;2745876;2055890
7317000000;1743460;1328240;1131420;924523
5512190000;1730805;2513788;2406487;1749612
9617000000;1720212;3396749;3247883;2364319
2837111000;1717143;3236550;2964933;307758
4411140000;1711876;1093443;878138;1141557
1704109000;1710101;1133601;801944;1577977
9506910000;1707817;3933270;3620492;2737947
7604102000;1677784;3371374;3119869;2346570
8431490000;1667094;5432015;5131369;3781006
7005211900;1623097;549715;390536;382606
2835260000;1603885;1080158;904442;751796
9503009500;1596490;3490828;3140167;2430609
8609000000;1595026;1526289;1331118;1055303
2815110000;1591405;1078904;897410;375459
7306610000;1588896;1230384;1053883;1284521
4202991000;1576065;4801946;4290894;13368637
8418102000;1555581;4505782;3941237;1568023
7208540000;1541752;1029691;930059;358333
8539500000;1538392;6747979;6274001;2348502
7208399100;1531774;1157227;1015235;402716
6910100000;1512009;1627339;1369530;1698972
7306500000;1493651;661180;529388;460186
8708701000;1487544;2378257;2169159;1655192
7304490000;1487012;795033;664933;276674
7228300000;1479259;1279631;1127098;890626
7217100000;1476022;1057717;901170;1104253
8705400030;1466681;5103264;4854028;1775927
8509401000;1457831;3828874;3642533;2664970
2827200000;1443432;548497;389200;190878
8516790000;1440436;4501569;4250865;4699385
9405109000;1434697;5779640;5381210;4023091
8428109000;1432090;3835075;3509309;1334613
3921909000;1425922;2539222;2267078;1767338
8708802000;1421894;3264653;3007676;2272389
8528720040;1408154;14096806;13681234;14717102
8302420000;1374419;2669982;2454386;1858448
7616999000;1368698;3997637;3455349;2782145
9403700000;1362623;2293235;2044312;6384420
7209181000;1359632;916736;825597;319025
6802930000;1342583;822907;660713;859126
3921120000;1323326;1206689;1069305;839899
8539229000;1317679;2757860;2525523;1919656
2918140000;1315506;1010884;877271;703580
2915121000;1314461;488576;372060;340047
9403200000;1301699;2599715;2308241;7237600
6402200000;1280262;2700842;2474697;7519062
3924900000;1280156;3356310;3050705;2336528
2915310000;1259039;966095;774462;336200
8452290000;1238138;3452268;3256837;0
8421230000;1219374;3171341;2944839;1103702
5703300000;1217978;2229986;2007944;1552109
6907230010;1209981;307892;196760;214294
4011400000;1206732;2319067;2097191;1614134
8715001000;1200261;2057346;1932470;1432112
6404111000;1190905;5329459;5092259;3709522
8544499000;1179738;2604225;2411880;1812588
3921199000;1160393;2313770;1985422;1610484
8474900000;1158176;5431007;5187178;3780024
3102210000;1154262;298990;203257;0
6910900000;1152451;1178849;986166;1230735
1704909000;1150839;724615;512597;1008664
8704229000;1143376;4292156;3744968;1493670
2922509000;1141718;1338947;1199517;465952
7606129000;1121358;1799384;1652144;626198
4011209000;1119777;2168544;2017078;1509329
8704100030;1117172;3436981;3137876;0
5903900000;1116187;1557322;1445227;1083918
6911100000;1115013;1694322;1512551;1179380
4810920000;1103588;822979;693677;572800
1704901000;1097466;794485;547726;1105929
8415101000;1093933;4856921;4533962;3380426
8518210000;1078766;3544030;3248508;2466866
3208200000;1066266;1755712;1615636;611023
9505100000;1058836;2836341;2523682;1974818
3402111000;1056020;1143590;1027942;1193910
8414510000;1051565;1953372;1767169;1359596
8703239010;1042262;7599524;7039828;5289345
8450200010;1032746;4036864;3738368;2809671
9607200000;1029612;1047776;910530;232664
7610900000;1028881;1905559;1720719;1326325
2007999100;1028527;504042;346057;701625
7614100000;1023207;1820824;1690647;1900943
7216330000;1021670;1204709;1121195;838485
3808921900;1017586;8694434;8437116;6051341
7312109000;1014524;1442204;1322556;1003800
8708999900;1012995;4364291;4052211;2414464
8504330000;1012688;1681023;1571737;27392
8418500000;1008187;3310784;2803813;1152164
7214991000;1004533;908793;758496;632520
9503009600;997936;2615914;2304634;3641327
8430490000;979349;5620802;5311900;0
8905100000;976533;1077384;943228;374930
7003191000;972540;442504;330384;307984
3920490000;969598;1097507;970787;763900
3926400000;963001;2081756;1870861;1449520
8504409000;962906;10365670;9934339;3607393
6404112000;959886;7263264;6963482;5055551
4802579000;950451;785642;668928;546810
3920610000;946575;2147129;1928120;1494474
7615102000;933886;1948735;1842449;2712628
8429520000;929249;6342036;5983306;0
7210120000;929045;724719;626689;252204
9506620000;928370;2474265;2286043;1722316
8418300000;916344;2499795;2034610;3479713
8716801000;914093;870665;749148;908987
8474109000;910434;5069056;4675954;635786
7318160000;908801;1347017;1234130;931242
8509409000;902703;3770474;3568767;2624294
8431410000;901312;1661890;1520732;578359
3926100000;898808;1807489;1631952;1258221
7007290000;898272;1135013;986508;1184975
8311100000;894151;857890;752746;597101
9607190000;893296;951677;838965;252783
3824400000;882820;918586;784700;639338
7323941000;876592;1423560;1362686;1486250
7323991000;865251;2008682;1853785;2097132
8467290000;862109;3957712;3809073;2754705
8431439000;846210;4380957;4118501;3049203
8474209000;828347;2103295;1896716;731943
8302109000;823861;1294187;1190503;900819
8481801000;822930;3500064;3284290;2436177
2836200000;811028;329143;241375;229083
8518290000;797057;2679040;2493914;1864514
9018312000;790904;2078339;1808972;1446534
3919909000;789168;1510580;1352097;1051444
4202920000;789046;5146415;4743463;14327472
9404900000;782051;2747852;2440144;7650012
8418211000;776058;2177027;1911407;757614
9401300000;772219;1265899;1051588;3524244
7216910000;772095;534842;456699;372255
3923299000;765541;1609307;1467653;1120243
3401199000;763980;499665;412335;695534
8429510000;762499;3392629;3068329;0
8415811000;757373;3537213;3360803;3692853
1604200000;747445;875437;801509;609303
1702301000;746645;540295;437058;188025
1604131000;733757;838642;756418;583697
7315120000;726549;1309991;1214939;911791
7318190000;724023;1117194;1025832;772877
7007210000;723267;976938;888328;680078
8716900000;721575;948945;838454;660482
5603129000;720890;807542;697409;562057
2309902000;720761;1133635;1043012;789014
4202121000;718634;1652140;1517160;4599597
8518220000;698080;2225250;2061574;1548882
8517629000;694823;43812671;42968151;30493799
4810290000;694797;659104;576554;458739
8714990000;693240;1696345;1575248;1180889
9401710000;686389;1533191;1277716;4268422
5512990000;685549;1000839;951435;696595
8418103000;684115;2076163;1766339;722511
4417009000;681828;311714;245617;216954
7210900000;679751;556954;490782;193819
9503009200;678204;1779314;1574457;2476823
4412990000;677907;506113;420785;528383
8418212000;676763;1716151;1445493;597228
8708301000;673046;1441106;1342209;999351
8302500000;670917;1653727;1523272;1726583
8450110000;657477;2308729;2139403;1606888
2309909000;655246;744982;657991;518506
4202220000;652456;4298692;3968948;11967588
7216990000;643664;403151;342781;280595
4013900000;642231;1036791;953318;721636
8429400000;627881;2995309;2825246;0
8425422000;625339;1021046;954339;1066027
3920209000;625337;1294580;1195467;450522
3808929900;625202;2156516;2042158;1500940
6402999000;622427;4096102;3887741;11403557
5810920000;622175;1108507;1039364;1543031
8302200000;621666;1074274;1004864;1121563
7211199000;617823;370056;303867;257564
6601100000;617476;669102;588347;931403
8301409000;611669;2770022;2638143;1928026
7217200000;610874;525371;461124;548490
1702909000;609420;370569;291989;257917
8506801000;608546;829365;798939;577242
6006340000;608485;1498013;1438154;1410735
3402901000;608109;311865;241460;217066
3503001000;607558;2510361;2413018;1747213
4811909000;607300;769688;683518;535721
3506100090;606477;1037660;941951;722248
4901999000;606086;2809197;2538337;0
4411920000;605836;394276;321433;411633
8418101000;605521;1754691;1564498;610633
5503909000;605214;1051682;974856;365984
8710000000;599214;13107452;12249955;0
9608100000;595422;1846851;1703151;1285574
8518300000;594890;4020064;3754871;2798253
8467210000;592660;2651084;2545222;1845250
2915129000;587360;566134;509907;197015
7318120000;581647;1010116;921064;703083
2905122000;580606;597516;520534;207935
4818200090;575098;512864;421282;356959
5705000000;574994;796959;689160;553696
8708299000;566338;1783983;1624827;1241959
7216400000;561634;428018;379744;297900
7225300000;560779;339894;302574;118282
7610100000;557724;1474442;1346482;1539330
8479209000;557344;2695913;2502070;938177
8708993900;551067;1942593;1841378;1350636
8516500000;547463;1969361;1860845;2056008
2003100000;545114;596236;529136;829962
7208270000;543970;400069;364173;139224
3808931100;543432;1434964;1347461;998736
3923210000;541774;1148232;1044287;799196
7210500000;540062;491814;441338;171151
7306400000;535144;672491;601742;702088
9506999000;533260;1499477;1288391;1043761
8414802100;532030;992988;898231;345579
4011900000;530716;670938;599423;466985
8473300090;529237;9490834;8905292;1759516
8704222000;528594;2095144;1740322;729116
9403300000;528273;408664;350221;1137720
8513109000;527526;1414824;1317345;984914
8301100000;518278;1369559;1307553;953370
9401790000;517372;984213;857887;2740056
7307110000;515000;1107936;959388;1156683
4809200000;512524;575384;511623;400471
9405409000;510921;2901649;2657257;2019706
9503003000;510060;1430720;1266036;1991534
2008702000;508501;271418;197372;377813
9609100000;505291;1562441;1463411;1087552
8504343000;504170;998405;933088;0
2849100000;503865;393098;329948;273595
5503200000;494811;410455;342965;285685
2915399090;494272;423214;359987;147279
7013990000;492990;879440;791578;612303
8527190000;492271;1260612;1200556;877528
4011109000;489738;1087665;1003819;757026
8546200000;489080;483346;404435;336413
2836300000;487915;226034;169472;157321
8418109000;486180;1762200;1563342;613245
3907203000;484989;817466;758510;568957
8702109090;479080;3526659;3280256;2188464
3920100000;472261;1408878;1309268;980614
4003000000;465723;897235;842166;624480
1704101000;464627;447885;361932;311731
3407001000;463694;839445;760034;584324
8452901000;458767;365135;303632;127075
9608200000;458221;1439610;1347308;1002067
8215990000;448286;834579;791559;1161763
1702302000;445380;238527;190039;249023
8517700090;444863;26909449;26104897;18729178
5407540000;444850;939735;895901;1308105
2830101000;439158;240089;179449;167098
8517610000;438441;10707175;10479497;3726097
2922421000;438351;246292;198553;171422
7315110000;435372;938247;878478;653066
7307190000;435174;439554;385597;458907
7302100000;433876;299721;252204;104305
8512209000;433099;1729678;1572148;1200996
8546100000;432580;629452;545830;219051
7304390000;431341;438702;408479;305334
8215200000;429433;1130878;1081872;1574194
3306100000;429366;878300;790076;611306
7211900000;429221;152348;121654;53020
7219220000;424166;344984;307534;120058
8708302900;422200;1411517;1304558;978514
4820200000;420474;765666;710302;532947
6505009000;417623;1487233;1344138;4138871
8201300000;417461;392288;349914;273031
7212200000;417394;255454;210538;88900
4819400000;417253;686301;619134;477938
8702301000;415477;1833207;1542518;1275900
3917399000;415115;828232;741486;576498
8544491000;412726;1065936;987147;1112850
9405300000;410001;1250463;1167391;1740609
7210690000;409324;256678;223669;89326
3912390000;407255;1704967;1609431;1186655
6802230000;405040;160566;116655;167635
2915110000;399486;244630;199280;80035
3208100000;398481;584956;519219;203596
7324100000;390576;851855;745010;889348
7007190000;385966;629059;526281;656768
8507200010;384236;1996162;1877459;1389337
6702100000;381380;1153062;1036938;1605039
3004902900;379656;2805454;2674949;1952600
8450120000;378067;1278466;1179734;889840
3907699000;377465;432533;393360;0
9401800000;375712;872053;766483;2427771
8474809000;374900;1981994;1727785;689738
7318110000;371991;495168;455666;344654
5401101000;370743;392360;334554;272905
8536690000;370675;1640288;1526739;1141755
8482100000;370636;2013454;1923127;700092
7321909000;369846;345301;290363;360511
6907220010;369193;98408;64297;68493
8541401000;367567;1887939;1708934;0
7216220000;367337;479086;443096;333449
3808919900;366142;2415018;2332957;1680856
7216610000;365410;233594;196659;162583
3206110000;364900;883578;834837;614971
7013280000;364588;437338;401862;608779
9403890000;363984;702475;602421;1955686
7309000000;362611;1086902;963568;378241
8427200000;362066;1122739;1028425;0
7307910000;361760;794051;735426;552684
7007110000;356059;470641;422949;327639
7606922000;353171;414649;368096;288611
9503004000;352167;753387;662919;1048718
7208512000;350831;252124;229498;87741
3925200000;349734;575714;483891;400697
9603210000;349713;1077310;954775;749853
8432292000;349145;1125721;1054573;0
9402909000;347383;1707489;1535055;1188446
9401610000;346330;1126719;903775;3136776
8544429000;345067;1662738;1541962;1157440
8429200000;342872;1817828;1718470;0
8516400000;342495;1392460;1321922;484591
8507100090;338354;1491568;1420100;1038152
7019310000;338329;415986;369763;289528
8203200000;335301;1262330;1201074;878817
7306900000;333461;305065;274018;212327
7208401000;333187;397511;351457;138334
5801330000;333149;648043;621899;428057
7318220000;332548;487322;439170;338997
3918901000;331055;666842;610191;696187
4820100000;330270;775768;718204;540033
8521909000;329471;50332053;47130991;2877356
8423100000;329280;1045786;989032;727921
8407900000;329221;1715141;1611547;0
7311009000;325507;543889;488697;378547
5515130000;325267;1051164;1011281;731616
2833190000;324404;68679;60342;4396
6601990000;322860;527132;475400;733760
9405200000;322395;1025184;913000;713680
8544422000;321887;1359658;1293691;946344
9613100000;321326;509623;468431;354692
8708100000;321241;1225454;1086641;853032
8424100000;320502;395638;356807;137688
3604900000;319926;721908;558031;386418
8708809000;315219;1202084;1132915;836813
6809900000;314233;97178;59843;101455
4820300000;313719;376157;330858;261826
9607110000;313329;353240;310461;88128
9405401900;312229;3908318;3736970;2720225
3824999900;311736;564693;517396;393039
6404190000;307434;2578156;2427011;7177519
3918909000;307338;270000;222503;375840
3918109000;306048;294911;253606;410518
7006000000;305221;185633;152679;129202
6302220000;304974;669006;599336;1862509
8414590000;303851;1224426;1127885;426127
3910009000;303705;748223;697677;520782
6806900000;302377;271377;224891;188879
3907100000;302317;170531;130771;59344
8515390000;302288;1920985;1840990;1337035
3901200000;301504;371761;333186;258744
7009920000;300567;635217;569681;663237
8474319000;297810;793845;644592;276263
2923100000;295740;305840;246496;106433
6402910000;295237;3506406;3339237;9761848
7212300000;295220;251417;214073;174989
8443310010;294410;1384247;1273893;963466
6301900000;294075;727818;675950;2026242
8477100000;293488;1220821;1146416;0
7212100000;292457;356338;323748;124006
7321111200;292041;503320;447382;350331
2828100000;291849;389342;338981;270981
7003122000;291602;124064;92812;86348
7606929000;291365;393402;356026;273812
8544609000;290046;1008167;932923;701695
8539313000;289691;809443;749667;563389
7305110000;287650;374885;294777;260921
8529102000;286936;461872;411847;321465
8467220000;285467;1478368;1426861;514495
7304900000;285301;354272;320634;246580
4011500000;285252;499460;474572;347660
8905200000;282544;809073;736476;0
7606911000;282506;380315;339901;132354
8426200000;281758;773549;624913;269195
8714921000;280232;496462;463676;345593
3923101000;279804;183907;149238;128007
4810390000;279775;130622;93616;90915
2202990090;276864;182566;146584;127069
7019390000;276658;343077;303528;238784
7208399900;275731;195025;173231;67869
7208511000;275591;247321;229295;86067
8414809000;274277;945793;877238;329145
9017801000;271496;799608;763924;556647
8516100000;269752;650505;614575;452799
8512201000;269721;999039;907343;347746
5513410000;269219;635348;610227;442204
6506100000;268664;959437;860015;667890
8527910000;266185;1060228;1003645;737958
8507800000;266148;1048768;988512;0
8213000000;265782;817401;766041;568973
7320201000;265579;343395;309284;358503
6907300010;265050;49392;32140;34378
8516291000;264687;550544;480861;766348
2930400000;264322;533428;493997;371267
8302490000;261932;801285;740709;557792
8425410000;261001;411696;367809;143273
8443990090;260875;4291237;3986397;1493588
4016920000;260082;388813;361856;270666
7209900000;259571;203989;174244;141977
7208402000;259434;329792;304723;114769
3215190000;259304;1076726;987582;749445
8413701900;258956;856917;808233;289862
7615101000;257027;676214;637670;941284
8538100000;256690;920195;843018;640488
2833210000;256086;67932;60968;23641
8418213000;255677;719486;606318;250384
7606110000;255594;537209;501766;186950
4015199000;255113;564770;523931;393119
8516601000;254918;795783;735131;830815
9503009400;254779;596396;544909;830168
9018390000;252830;1530366;1411061;1065145
7321119000;252487;509916;429972;532358
9603909000;252361;632784;578873;440519
2930905900;251970;446985;392895;311102
8705100030;251680;1100864;988445;383100
3402119000;249396;286814;253532;199622
4808100000;246851;322951;281915;224786
9615900000;246308;637236;575393;887003
7307990000;245606;942898;874269;656392
4818300000;244954;381182;327641;265344
4803009000;244849;209127;166793;145566
7213100000;243584;218908;182688;228540
5508109000;243388;306869;284540;213590
8481809900;242135;1675121;1558148;1165962
8481804000;241425;880702;823866;612986
8479899000;241303;1159987;1058299;0
6809110000;241135;68279;41771;47522
7323100000;240215;323671;277846;337930
8716809000;239915;526689;457019;366606
8424890000;238565;1087399;1004748;0
6306120000;238085;366513;329823;1020366
8201100000;237197;239686;212902;166825
2929903000;234741;516827;484475;179858
7229200000;233753;309918;277785;107851
2835391000;233307;291276;259694;101364
8424300000;232523;1184480;1109290;0
8413819000;230874;895696;841217;0
6302390000;227721;564254;511969;1570884
9504400000;227609;231692;211319;322505
8414200000;226832;495610;465069;344997
8472904000;226386;819024;766794;570126
8708292000;225812;903630;814256;497356
8204110000;225055;589599;562791;410528
9504909990;224020;625422;566123;870590
8429110000;222400;1048915;981322;0
4202320000;222274;1577036;1463616;4390556
8205599900;220545;802661;755256;558714
7308300000;219357;374906;316269;391404
7206900000;218724;236086;209610;164316
2916313000;218660;312658;265745;108807
8414600000;217280;828136;732701;288206
4412330000;216935;152068;127205;158760
3926200000;216604;723949;669083;503971
6913900000;214241;499478;459104;695264
8415109000;214137;1320300;1225780;459468
5603130000;213726;347515;290326;362809
7016100000;212759;127973;100868;89073
4202290000;212658;730191;666570;2032780
2833296000;212468;225172;197711;156720
8214200000;211379;513626;480689;357543
8418219000;210983;731601;658931;254598
8419110000;210025;1348198;1257100;469186
8462299000;209705;534007;473423;0
4011800090;209543;638840;594455;444632
3304200000;209186;842658;779017;586578
8205409000;208454;577327;549560;401549
7318140000;207780;391307;356669;408524
8504342000;207719;7811561;7300445;1793
6306199000;207355;227530;202380;633433
8538900000;206838;2106442;1972989;1466137
3307490000;205707;561752;524384;781962
9403100000;205645;306833;258518;854218
8504401000;205259;2257542;2154017;785629
8424410000;204232;462282;404865;0
8501403900;202970;303891;280073;0
3916200000;202767;195691;168990;136200
4016999000;202725;1141044;1082611;793994
2915330000;202691;237589;208517;82682
1806900000;202585;199963;145240;278350
8413820000;202084;641003;598250;0
8415819000;202026;1448352;1361125;504032
8407320000;200285;565575;530561;196897
5804210000;199714;551074;522090;383567
8467899000;198948;1036602;981774;0
8431420000;198160;292586;265790;101827
8536909000;197758;1627145;1531214;1132609
8413701100;197448;643095;604388;223797
8502209000;197271;538544;503240;187412
3701301000;196120;689374;648541;479805
9615110000;195617;552897;500415;769561
5903200000;195375;322139;292385;448418
8407340000;195191;586272;544728;408036
8527990000;194367;619327;598522;431098
8543709000;194250;3264067;3042162;1134254
7117900000;194168;650947;584423;1812209
2915210000;193634;160383;133071;55813
5209420000;193318;474879;446952;330519
7315820000;192697;181518;162207;189504
5406001000;192657;230700;202836;240849
8205599200;191388;433280;411362;300299
2918163000;191283;133372;106778;46413
2003900000;191141;181637;152910;252837
8708993300;189936;700723;663086;487774
8504229000;189429;1655134;1362766;575988
4802569000;188659;199835;176701;139088
8212102000;188543;536406;484285;373349
6406200000;188290;244320;213552;85027
8428400000;188112;734598;639051;0
4814200000;187567;413968;377361;432142
8452102000;187422;546275;525916;190110
7304220000;187219;613406;587292;426930
8474399000;186877;559033;505120;194543
5209110000;186790;338204;325372;235393
8305100000;185517;391680;364406;408920
7208900000;184392;226766;206321;78918
8474320000;184176;3232740;3170801;1124993
8471602000;184091;1196432;1115681;832877
8205200000;183817;368722;348248;256695
5806329000;183665;336657;297771;351516
3506990000;183014;305020;274666;212312
9506690000;182235;544663;496896;758179
2918153000;180559;125404;109264;43640
3920990000;180524;606972;557157;422481
8477300000;179745;945874;893105;0
3004201900;178896;2098350;2041676;1460458
9603290000;178855;514129;474576;715674
8516603000;178449;590276;550768;821656
4808400000;178263;312677;258148;217627
7312900000;177155;291800;274501;203094
3214101000;176939;411873;376645;429996
8477800000;176605;945778;849536;0
8480790000;175607;379521;348236;132079
9019100000;175368;819709;722019;285298
8502201000;175062;1164868;1111222;405378
2929101000;174960;279400;257918;97231
8518400000;174871;949661;889994;661003
4911990090;174653;4824309;4715491;3357739
4410110000;174624;132766;113048;92408
8464900000;174569;561617;521398;0
4011800020;174457;510735;471376;355477
4011700090;173813;264547;235808;184133
3923309900;173523;695987;624123;484531
6406909000;173245;305264;274987;106243
9004100000;172986;1394030;1315104;970586
8204120000;172842;569900;547593;396421
8708910000;172540;895861;805726;623587
8214100000;172460;688962;652910;719286
3919901900;172198;396606;359337;276050
8708293000;172130;483734;441699;505054
8421399000;171894;1716331;1638683;597297
7607200000;171882;323455;300005;112566
8425190000;171278;480712;451751;0
6802910000;169830;119753;97926;125026
8421310000;168765;750279;694349;261169
8205510000;167720;545485;506858;759334
8543703000;167588;1296349;1211844;451127
8455220000;167331;404255;345545;0
6804220000;167240;700487;666556;487611
8536501900;166196;616741;578004;429315
7318290000;165495;425801;401698;296375
9405401100;165349;1098107;1037777;1146425
4011700010;164962;440119;400155;153167
8474202000;162899;215876;196246;75125
8607190000;162793;389026;360544;270763
8708801000;162593;531768;501279;370209
2905440000;162381;151217;130826;157872
8306290000;162135;474982;420071;661184
3923109000;161732;450974;398590;313943
3912310000;161449;498621;471784;347045
8507600000;161392;2663903;2540969;0
2833299000;161367;99957;82319;69571
4013200000;161311;303571;293025;316947
2903392500;161268;539060;498691;187592
7009100000;160237;435876;392464;451886
2916191000;160114;606827;576626;211176
9619002010;160067;412274;357849;573887
7314310000;159957;164094;143208;171318
2508100000;159843;54034;37261;37606
8528520030;158880;2109706;2018976;2202545
3917329900;158538;312588;273266;217581
2825909000;156105;207140;176555;72085
5516940000;155038;251800;237972;350505
8539311000;153945;225174;203569;156735
2501002000;153817;70295;57640;24464
7208389000;152710;100611;90604;35013
8443310090;152566;1358777;1281130;0
9403500000;152154;150965;125258;420278
4016910000;151949;213985;197699;297873
9018909000;151476;2903849;2723579;1010583
5402460000;151103;202205;180854;140735
4418200000;151074;143913;125512;300501
8482800000;150922;695538;659127;482213
3208900000;150097;416159;389089;289458
9105290000;149798;317983;281238;442645
4809900000;149323;178490;154005;124236
8537109000;148376;1743296;1569944;1187369
4811419000;147964;387788;349356;269913
8425429000;147865;266355;238795;92692
4412340000;147000;111658;91341;116570
8516320000;146919;1534868;1453449;1068310
7310299000;146623;651112;513383;679769
2103902000;145739;87954;73735;61217
8481806000;145000;609349;564416;424120
6001100000;144972;212328;202365;147781
8462910000;144620;310906;287125;108199
8408901000;144527;536139;501131;0
7216210000;144392;104525;91102;72751
8471300000;144240;12233074;11935087;8514352
6702900000;143126;489934;443057;682017
8510201000;142949;607825;580671;211548
4016992900;142590;423165;400278;294605
6302910000;142019;307764;279148;856828
7215909000;141601;117149;99760;81535
4819200000;141093;540852;485779;376483
8431310000;140337;388026;347641;270099
8424200000;140234;552217;522064;0
3406000000;140226;405806;370383;564888
4818900000;140072;123502;91130;171918
8474102000;139882;305195;267575;106209
5407690000;139873;392925;357990;546940
7019120000;139632;398710;372365;28230
7306690000;139096;86075;71053;89862
7314500000;138663;165880;150370;173181
2917193000;138281;221249;204994;76995
2007991100;138039;90967;76759;63313
3923900000;137832;611131;554822;638027
2933699000;137821;229998;209234;80040
9506700000;137763;432452;401715;601968
9403900000;135881;306524;267889;853349
4011800010;134795;269380;243329;93747
7117190000;134513;554122;500818;1542627
7020009000;134325;648739;562274;677281
7016902000;134198;51771;33351;36033
8301300000;134034;314454;292528;328300
8438101000;133650;579952;539718;201833
6115990000;133598;295642;265077;823053
5401109000;133551;214941;191888;149609
3923302000;133228;213433;191274;148556
8481100000;133025;696464;648977;0
8467111000;131663;747634;704887;0
4203300000;131060;304167;277624;845661
7216690000;130578;54156;41388;37691
3304990000;130504;684376;638614;476381
7324900000;130361;561682;517606;586419
4418750000;130333;63342;51741;132256
7208403000;129567;86172;76829;29988
8713100000;129534;449814;394668;156542
8703231019;129420;826218;759800;575056
8415900000;129415;789081;733270;549264
9403400000;129412;146842;118463;408810
8482200000;129187;904481;869097;310149
8305200000;128317;256678;235761;267991
9403600000;127444;236284;202084;657821
4419120000;127418;80060;62719;111447
3917339000;127296;197503;178538;68730
8703210000;127247;592970;531271;412710
